,Date,DateSat,x,y,z,vx,vy,vz,Lat,Lon,Alt,ChType,BTO,BFO
0,2014-03-07 16:00:13.406,2014-03-07 16:00:13.400,18118.97218127601,38081.75377717542,707.6452727794159,0.002233438667862409,-0.0008801822976154394,0.0711993377629863,0.9622949973835182,64.5552951858419,35800.27515546094,R-Channel RX,14820.0,103.0
1,2014-03-07 16:00:17.430,2014-03-07 16:00:17.400,18118.98111426157,38081.75025566168,707.930039737977,0.002233301171475244,-0.0008806950045521234,0.0711842981591125,0.9626821511646524,64.55528217111218,35800.28059686714,R-Channel RX,14740.0,103.0
2,2014-03-07 16:00:17.906,2014-03-07 16:00:17.900,18118.98223124438,38081.74981513876,707.9656313775429,0.002233283973869238,-0.0008807590653021613,0.07118241778355873,0.9627305396321565,64.55528054363502,35800.28127696046,R-Channel RX,14780.0,103.0
3,2014-03-07 16:00:18.406,2014-03-07 16:00:18.400,18118.98334835712,38081.74937451791,708.0012220768997,0.002233266773918885,-0.0008808231199166627,0.07118053731355331,0.9627789268205346,64.5552789159413,35800.28195703546,R-Channel RX,14820.0,103.0
4,2014-03-07 16:00:22.906,2014-03-07 16:00:22.900,18118.99339713584,38081.74540979654,708.3214960537055,0.002233111869151649,-0.0008813993347673854,0.07116360883359799,0.9632143539443824,64.5552642736274,35800.28807688584,R-Channel RX,14740.0,104.0
5,2014-03-07 16:00:23.407,2014-03-07 16:00:23.400,18118.99451402401,38081.74496892149,708.3570773483285,0.002233094645803568,-0.0008814633279501383,0.07116172741921477,0.9632627283379069,64.55526264606088,35800.28875677756,R-Channel RX,14820.0,103.0
6,2014-03-07 16:00:27.741,2014-03-07 16:00:27.700,18119.00411585864,38081.74117752577,708.6630376437158,0.002232946428606386,-0.0008820134155589354,0.071145543357958,0.9636786952838484,64.5552486532404,35800.29460308954,T-Channel RX,9820.0,86.0
7,2014-03-07 16:00:27.901,2014-03-07 16:00:27.900,18119.00456216622,38081.74100125453,708.6772666613097,0.002232939530586009,-0.0008820389899555359,0.07114479044098611,0.9636980402792731,64.55524800280905,35800.294874978,T-Channel RX,9820.0,86.0
8,2014-03-07 16:00:28.061,2014-03-07 16:00:28.100,18119.00500944222,38081.74082451675,708.6914955283212,0.002232932632167284,-0.0008820645634259883,0.07114403750890985,0.9637173850698354,64.55524735091728,35800.29514686355,T-Channel RX,9820.0,88.0
9,2014-03-07 16:00:28.221,2014-03-07 16:00:28.200,18119.00523280261,38081.74073627778,708.698609905357,0.002232929182825139,-0.0008820773497761891,0.07114366103720769,0.9637270573882909,64.5552470253878,35800.29528280522,T-Channel RX,9820.0,88.0
10,2014-03-07 16:00:28.405,2014-03-07 16:00:28.400,18119.00567896821,38081.74056005967,708.7128385464844,0.00223292228387395,-0.0008821029217085387,0.07114290808247545,0.9637464018715448,64.55524637516164,35800.29555468637,T-Channel RX,9820.0,88.0
11,2014-03-07 16:00:28.541,2014-03-07 16:00:28.500,18119.00590260466,38081.74047168502,708.7199528105722,0.002232918834245812,-0.0008821157073384267,0.0711425315994455,0.9637560740363387,64.5552460492143,35800.29569062583,T-Channel RX,9820.0,88.0
12,2014-03-07 16:00:32.406,2014-03-07 16:00:32.400,18119.01461044126,38081.73703060272,708.9973797405264,0.002232784226248175,-0.0008826141544184818,0.07112784581623977,0.9641332485071046,64.55523335765247,35800.30099169282,R-Channel RX,14820.0,85.0
13,2014-03-07 16:01:16.406,2014-03-07 16:01:16.400,18119.11281935442,38081.69807233867,712.1233503188395,0.002231255789108655,-0.0008882117601436423,0.07096176251402277,0.9683831433837247,64.5550901324701,35800.36072115394,R-Channel RX,14820.0,86.0
14,2014-03-07 16:01:16.906,2014-03-07 16:01:16.900,18119.11393531449,38081.69762805759,712.1588306875726,0.002231238317774942,-0.0008882750958418839,0.07095987101050501,0.9684313804715874,64.5550885040547,35800.36139907891,R-Channel RX,14820.0,86.0
15,2014-03-07 16:01:19.906,2014-03-07 16:01:19.900,18119.12062922881,38081.69496249712,712.3716930370086,0.00223113344158099,-0.0008886549808413413,0.07094852001222735,0.9687207759761701,64.55507873590082,35800.36546624154,R-Channel RX,14780.0,87.0
16,2014-03-07 16:01:20.906,2014-03-07 16:01:20.900,18119.12286004803,38081.69407392149,712.4426395855096,0.002231098464499315,-0.0008887815599751825,0.07094473559298739,0.9688172308485011,64.5550754804129,35800.36682181493,R-Channel RX,14800.0,87.0
17,2014-03-07 16:01:24.241,2014-03-07 16:01:24.200,18119.13022179421,38081.6911405857,712.6767363416737,0.002230982975043538,-0.0008891990966857222,0.07093224433805255,0.9691354953938107,64.55506473664559,35800.37129468393,T-Channel RX,9800.0,88.0
18,2014-03-07 16:01:24.401,2014-03-07 16:01:24.400,18119.13066770909,38081.69096287735,712.6909226989503,0.00223097597248012,-0.0008892243933225075,0.07093148716052587,0.9691547823516519,64.5550640858574,35800.37156574108,T-Channel RX,9800.0,88.0
19,2014-03-07 16:01:24.561,2014-03-07 16:01:24.600,18119.13111417673,38081.69078490027,712.705108904791,0.002230968969537006,-0.0008892496890060553,0.07093072996794036,0.9691740691034724,64.55506343423423,35800.37183679527,T-Channel RX,9800.0,88.0
