,Date,DateSat,x,y,z,Lat,Lon,ChType,BFO,BTO,bias,dist
213,2014-03-07 16:55:32.409,2014-03-07 16:55:32.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
214,2014-03-07 16:55:32.569,2014-03-07 16:55:32.600,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
215,2014-03-07 16:55:32.729,2014-03-07 16:55:32.700,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475987443315
216,2014-03-07 16:55:32.905,2014-03-07 16:55:32.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475209719705
217,2014-03-07 16:55:33.049,2014-03-07 16:55:33.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475987443315
218,2014-03-07 16:55:33.237,2014-03-07 16:55:33.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
219,2014-03-07 16:55:33.369,2014-03-07 16:55:33.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
220,2014-03-07 16:55:33.529,2014-03-07 16:55:33.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475987443315
221,2014-03-07 16:55:33.689,2014-03-07 16:55:33.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475209719705
222,2014-03-07 16:55:33.849,2014-03-07 16:55:33.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,158.0,10220.0,-0.5025881407270881,37698.475987443315
223,2014-03-07 16:55:34.009,2014-03-07 16:55:34.000,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,158.0,10220.0,-0.5025881407270881,37698.475209719705
224,2014-03-07 16:55:34.169,2014-03-07 16:55:34.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
225,2014-03-07 16:55:34.329,2014-03-07 16:55:34.300,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475987443315
226,2014-03-07 16:55:34.489,2014-03-07 16:55:34.500,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,158.0,10220.0,-0.5025881407270881,37698.475209719705
227,2014-03-07 16:55:42.748,2014-03-07 16:55:42.700,18118.95185525679,38081.76178165426,706.9972039224698,0.9614139177499714,64.55532479455377,T-Channel RX,161.0,10240.0,-0.5025881407270881,37701.443323957945
228,2014-03-07 16:55:42.909,2014-03-07 16:55:42.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,161.0,10240.0,-0.5025881407270881,37701.475209719705
229,2014-03-07 16:55:43.068,2014-03-07 16:55:43.100,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475209719705
230,2014-03-07 16:55:43.260,2014-03-07 16:55:43.300,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475209719705
231,2014-03-07 16:55:43.405,2014-03-07 16:55:43.400,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475987443315
232,2014-03-07 16:55:43.548,2014-03-07 16:55:43.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475987443315
233,2014-03-07 16:55:43.740,2014-03-07 16:55:43.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,161.0,10240.0,-0.5025881407270881,37701.475209719705
234,2014-03-07 16:55:43.868,2014-03-07 16:55:43.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,161.0,10240.0,-0.5025881407270881,37701.475209719705
235,2014-03-07 16:55:44.029,2014-03-07 16:55:44.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475987443315
236,2014-03-07 16:55:44.188,2014-03-07 16:55:44.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475209719705
237,2014-03-07 16:55:44.348,2014-03-07 16:55:44.300,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475987443315
238,2014-03-07 16:55:44.508,2014-03-07 16:55:44.500,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475209719705
239,2014-03-07 16:55:44.669,2014-03-07 16:55:44.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475209719705
240,2014-03-07 16:55:44.828,2014-03-07 16:55:44.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10240.0,-0.5025881407270881,37701.475987443315
241,2014-03-07 16:55:44.988,2014-03-07 16:55:45.000,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10240.0,-0.5025881407270881,37701.475209719705
242,2014-03-07 16:55:45.028,2014-03-07 16:55:45.000,18118.94224996472,38081.76556014915,706.6908653642441,0.9609974361881709,64.55533878408809,T-Channel RX,159.0,10240.0,-0.5025881407270881,37701.47676523706
243,2014-03-07 16:55:46.748,2014-03-07 16:55:46.700,18118.9460471625,38081.76406676137,706.8119842552356,0.9611621029788506,64.55533325389473,T-Channel RX,160.0,10200.0,-0.5025881407270881,37695.46354345074
244,2014-03-07 16:55:46.909,2014-03-07 16:55:46.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10200.0,-0.5025881407270881,37695.475209719705
245,2014-03-07 16:55:47.068,2014-03-07 16:55:47.100,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10200.0,-0.5025881407270881,37695.475209719705
246,2014-03-07 16:55:47.229,2014-03-07 16:55:47.200,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10200.0,-0.5025881407270881,37695.475987443315
247,2014-03-07 16:55:47.390,2014-03-07 16:55:47.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10200.0,-0.5025881407270881,37695.475209719705
248,2014-03-07 16:55:47.549,2014-03-07 16:55:47.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,159.0,10200.0,-0.5025881407270881,37695.475987443315
249,2014-03-07 16:55:47.709,2014-03-07 16:55:47.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,161.0,10200.0,-0.5025881407270881,37695.475209719705
250,2014-03-07 16:55:47.899,2014-03-07 16:55:47.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,161.0,10200.0,-0.5025881407270881,37695.475209719705
251,2014-03-07 16:55:48.028,2014-03-07 16:55:48.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,162.0,10200.0,-0.5025881407270881,37695.475987443315
252,2014-03-07 16:55:48.188,2014-03-07 16:55:48.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10200.0,-0.5025881407270881,37695.475209719705
253,2014-03-07 16:55:48.355,2014-03-07 16:55:48.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10200.0,-0.5025881407270881,37695.475209719705
254,2014-03-07 16:55:48.509,2014-03-07 16:55:48.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,162.0,10200.0,-0.5025881407270881,37695.475987443315
255,2014-03-07 16:55:48.669,2014-03-07 16:55:48.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,164.0,10200.0,-0.5025881407270881,37695.475209719705
256,2014-03-07 16:55:48.828,2014-03-07 16:55:48.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,164.0,10200.0,-0.5025881407270881,37695.475987443315
257,2014-03-07 16:55:48.988,2014-03-07 16:55:49.000,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,163.0,10200.0,-0.5025881407270881,37695.475209719705
258,2014-03-07 16:55:57.748,2014-03-07 16:55:57.700,18118.95185525679,38081.76178165426,706.9972039224698,0.9614139177499714,64.55532479455377,T-Channel RX,163.0,10240.0,-0.5025881407270881,37701.443323957945
259,2014-03-07 16:55:57.910,2014-03-07 16:55:57.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,163.0,10240.0,-0.5025881407270881,37701.475209719705
260,2014-03-07 16:55:58.087,2014-03-07 16:55:58.100,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475209719705
261,2014-03-07 16:55:58.228,2014-03-07 16:55:58.200,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475987443315
262,2014-03-07 16:55:58.388,2014-03-07 16:55:58.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,164.0,10240.0,-0.5025881407270881,37701.475209719705
263,2014-03-07 16:55:58.548,2014-03-07 16:55:58.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,164.0,10240.0,-0.5025881407270881,37701.475987443315
264,2014-03-07 16:55:58.708,2014-03-07 16:55:58.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,164.0,10240.0,-0.5025881407270881,37701.475209719705
265,2014-03-07 16:55:58.869,2014-03-07 16:55:58.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,164.0,10240.0,-0.5025881407270881,37701.475209719705
266,2014-03-07 16:55:59.028,2014-03-07 16:55:59.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,163.0,10240.0,-0.5025881407270881,37701.475987443315
267,2014-03-07 16:55:59.188,2014-03-07 16:55:59.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,163.0,10240.0,-0.5025881407270881,37701.475209719705
268,2014-03-07 16:55:59.348,2014-03-07 16:55:59.300,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475987443315
269,2014-03-07 16:55:59.508,2014-03-07 16:55:59.500,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475209719705
270,2014-03-07 16:55:59.669,2014-03-07 16:55:59.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475209719705
271,2014-03-07 16:55:59.828,2014-03-07 16:55:59.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,162.0,10240.0,-0.5025881407270881,37701.475987443315
